Datetime,Content,Username,DisplayName,Location,Lang,Content_en,Polarity,subjectivity
2023-04-26 22:14:48+00:00,leoneconomista en el imss no atienden a nadie,kikigalicia,erika galicia,unknown,es,Leoneconomista in the IMSS do not attend to anyone,0.0,0.0
2023-05-18 17:17:53+00:00,una de las cosas que mas me preocupa en el imss era mi pedicura jajaja maldita vanidad,apbh19,ale,"tabasco, mexico",es,One of the things that worries me the most in the IMSS was my pedicure hahaha cursed vanity,0.35,0.45
2023-04-27 20:39:32+00:00,"en tuimss lidere en tema de calidad las mejoras con proyecto siarefi con vicentefoxque 

un ejemplo eliminamos alvarezmaynez la hoja rosa y creamos tarjeta biometrica  que ahora zoerobledo le dio en la madre ",lssmbbusa,alejandro,unknown,es,"In Tuimss, the improvements with SIAREFI project with Vicentefoxque an example eliminated Alvarezmaynez the pink leaf and create biometric card that now Zoerabledo gave him in the mother in the mother",-0.1,0.3
2023-05-01 21:15:33+00:00,josevgarciag lopezdoriga ni el si no usa el imss cuando se enferma ,tocayazo1976,carlitos moreno,tj. mx. ,es,Josevgarciag Lopezoriga or the if he does not use the IMSS when he gets sick,-0.7142857142857143,0.8571428571428571
2023-01-27 00:59:57+00:00,secretaria de salud inicia hidroterapia para ninas y ninos menores de 6 anos en queretaro httpstco1yvirrzua6 a traves de cronica regional,lacronicasjr,cronica regional,"san juan del rio, queretaro",es,Secretary of Health begins hydrotherapy for children and children under the years in Queretaro through regional chronic,0.0,0.0
2023-05-29 02:46:55+00:00,"huastecasnewshidalgo 

la secretaria de salud de hidalgo entrego 868 apoyos funcionales a igual numero de beneficiarios de 27 municipios  para garantizar que  pacientes con limitaciones de movilidad tengan acceso a mejor calidad de vida 
saludhidalgo

httpstcojg0brqmfxj",huastecasnews,huastecas news,unknown,es,HUASTECASNEWSHIDALGO The Secretary of Health of Hidalgo delivered functional supports to the same number of beneficiaries of municipalities to ensure that patients with mobility limitations have access to better quality of life Saludhidalgo,0.25,0.3125
2023-06-15 19:23:24+00:00,smaciasr lopezobrador hlgatell tuimss ya viene dinamarca no se preocupen,juliof70,julio f,mexico,es,TATIAR LOPEZOBRADOR HLGATELL TUIMSS IS ALREADY COMES Denmark do not worry,0.0,0.0
2023-06-23 17:02:52+00:00,nada mas vean los datos de empleo e la industria de la construccion del imss,kujunior,armando hernandez,unknown,es,As soon as I see employment data and the IMSS construction industry,0.0,0.0
2023-06-16 06:00:09+00:00,manana despues de casi 3 anos por fin el imss me levanta las cadenas de la exclavitud un rato,baby_mozart98,fer tamarizart,unknown,es,morning after almost years finally the IMSS lifts my chains of slavery for a while,0.0,1.0
2023-05-30 18:30:56+00:00,"hola
yo estoy trabajando en issste mucho
cdmx ",berenic97237153,berenice pena cmll ,"mexico,d.f. ",es,"Hello, I am working in ISSSTE a lot like",0.0,0.0
2023-01-10 13:56:01+00:00,informa la secretaria de salud sesaqroo para felipecarrillopuerto si formas parte del grupo con mayor riesgo de complicaciones en caso de enfermarte de influenza acude a vacunarte en horario de 800 am a 200 pm a uno de los modulos disponibles tienes hasta el 31 de marzo httpstcocpp3sunh0r,vertientegloba1,vertienteglobal.com,mexico,es,The Secretary of Health Sesaqroo reports for felippecarrillopuerto if you are part of the group with the greatest risk of complications in case of influenza getting sick go to vaccinate in AM to PM to one of the available models you have until March,0.22857142857142856,0.7523809523809524
2023-05-10 17:00:02+00:00,"  el tuimss bienestar lanzo varias vacantes de empleo que ofrecen sueldos de mas de 40 mil pesos para adultos mayores en varias partes de la republica mexicana 

httpstco1zjrqxcbyy",adn40,adn40,mexico,es,Welfare tuness launched several employment vacancies that offer salaries of more than one thousand pesos for older adults in various parts of the Mexican Republic,0.13333333333333333,0.26666666666666666
2023-04-27 09:04:19+00:00,buenos dias a todos menos a la bancada de morena y aliados que ayer atacaron como los criminales que son al conacytmx tuimss inaimexico la simulacion de la aberracion de mexicano lopezobrador sigue con la sistematica destruccion del pais apoyado por traidores a la patria,proreshou,carlos jauregui,"mexico, chihuahua",es,"Good morning, everyone but the Morena and Allied bench that yesterday attacked as the criminals that are to the Conacytmx Timss Inaimexic",0.7,0.6000000000000001
2023-06-08 19:31:26+00:00,forceps21 tuimss es del caso de hace 3 anos o se trata de un caso reciente,zurita75,z u a v e,guerrero negro bcs,es,tuness is the case of years ago or it is a recent case,0.0,0.25
2023-05-27 17:06:31+00:00,almis077 tuimss gracias mi querida almichus,tennisalwaysgo,mariana ,boulevard de los suenos rotos,es,Tuimss thanks my dear alichus,0.2,0.2
2023-06-13 06:15:49+00:00,luciordz5 delfinagomeza zoerobledo tuimss vengase un ratito para aca  desde alla no vale no mamen,tucitabaruch,la tucita,mexico lindo y querido....,es,DELFINAGOMEZA ZOEROBLEDO TUIMSS come for a little while here since it is not worth no mamen,-0.16875,0.3
2023-06-01 20:46:49+00:00,"chequen a la ponderada candigata lillytellez
vota en contra de que tengamos imss

httpstcovxsjc8jvtu",almendrayek, sektalmendra,el wupdo,es,Check the weighted candidate Lillytellez votes against us to have IMSS,0.0,0.0
2023-06-15 18:46:41+00:00,"no habra porvenir si no hay salud para todos y todas hoy el director general del tuimss el chiapaneco zoerobledo y la hoy jefa de gobierno de la gobcdmx la dra claudiasheinestan haciendo un trabajo excepcional
 
esclaudia zoeva conrumboalporvenir",amilcarmgtz,amilcar morales,san cristobal de las casas,es,There will be no future if there is no health for all and all today the general director of the Tuimss el Chiapaneco Zoerobledo and the today head of government of the Gobcdmx Dra Claudiasheinestan doing exceptional work Claudia Nueva Conrumboalpor,0.2388888888888889,0.5416666666666666
2023-04-30 23:08:52+00:00,griegotragico vico0109 tuimss zoerobledo yo creo que necesitan una solucion violenta hay que detener a lopitoz esta acabando con la poquisima democracia y libertades que teniamos,xixcentury,popeye el marino,san venganza tamps,es,Greekragic Timss Zoerobledo I think they need a violent solution you have to stop Lobito is ending the very little democracy and freedoms that we had,-0.5218750000000001,0.825
2023-06-22 16:16:07+00:00,chumeltorres el mesias cree que porque el lo dice va a suceder como el imss dinamarca y tantas cosas y lo peor es que hay muchos que le creen,rgarciam79,rafael garcia,"monterrey, mx",es,Chumeltorres The Messiah believes that because he says it will happen as the IMSS Denmark and so many things and the worst thing is that there are many who believe him,0.0,0.6666666666666666
2023-06-13 22:51:41+00:00,"nos une la atencion primaria de salud el bienestar de mexico y el amor por el issste  un evento historico el que vivimos en yucatan

ecosparaelbienestar proximamente sede issstepuebla httpstcoxuckeowebb",drarseniotorres,dr. arsenio torres,"puebla, mexico",es,We are joined by the primary health care for Mexico and the love for the ISSSTE a historical event that we live in echoes for the proximally,0.2590909090909091,0.4
2023-02-27 18:14:46+00:00,las mujeres son prioridad para nuestro estado por ello la secretaria de gobernacion sistema estatal dif y secretaria de salud trabajan en sinergia para realizar la campana viernes de las mujeres para mejorar el bienestar de las familias poblanas httpstcoaxrpiogoyp,romantica_th,romantica 90.7 fm tehuacan,"tehuacan, puebla",es,"Women are a priority for our State, for this reason, the Secretary of the State DIF System and Secretary of Health work in synergy to perform the women's Friday bell to improve the well -being of populated families HTTPSTCOAXRPEGOGOYP",0.0,0.0
2023-05-23 14:32:23+00:00,no te pierdas esta noticia  httpstcocebqd3ltem a traves de diariolaverdad zoerobledo tuimss que no quede impune por favor la investigacion,jlchavez09,jose luis chavez,"merida, yucatan, mexico",es,Do not miss this news through Diarioverdad Zoerobledo Tuimss that does not impunity please investigate,0.0,0.0
2023-06-01 15:50:05+00:00,nmaspuebla imsspue en los bancos se empieza a pagar la pension del imss a partir de que inician operaciones bancarias  a las 9 am,pepegal77164832,pepe perro,unknown,es,NMASBLA IMSSPUE In the banks the IMSS pension begins to be paid since they start banking operations to the AM,0.0,0.0
2023-05-15 02:26:53+00:00,tuimss tururus09 zoerobledo eso es una vil mentira no me han llamado ni escrito en dias y siguen sin darme solucion,frozen_cherry,milly skarsol,gheestenheem,es,Tuimss Zoerobledo That is a vile lie have not called me or written in days and still do not give me a solution,0.0,0.0
2023-05-30 17:04:00+00:00,en bermudez abogados queremos informarles sobre nuestro servicio adicional en el ambito laboral que se enfoca en el analisis y la implementacion del sistema de pensiones tanto del imss como del issste estamos disponibles para atender sus consultas  55 5574 24 28 httpstcooikdrlzfle,bermudezaboga2,bermudez abogados,"cuauhtemoc, distrito federal",es,In Bermuda lawyers we want to inform you about our additional service in the workplace that focuses on the analysis and implementation of the Pension System of both IMSS and the ISSSTE we are available to meet your consultations HTTPSTCOOIKDRLZFLE,0.4,0.4
2023-02-15 04:29:19+00:00,"recibe dif hidalgo tabletas donadas por la secretaria de salud
pachuca hgo 14 de febrero de 2023
difhgo
saludhidalgo
httpstcop6ke3ncw6s httpstcoudjvlj42rt",rexabruno,reporte hidalgo bruno rexa ortega,"mineral de la reforma, hidalgo",es,DIF receives Hidalgo Tablets donated by the Secretary of Health Pachucha I have February of said Salud Huire,0.0,0.0
2023-06-07 16:05:44+00:00,en puebla censuran la libre opinion contra el imsspue,inforneutra,francisco villagran,puebla,es,In Puebla censor free opinion against IMSSPUE,0.4,0.8
2023-04-27 01:39:49+00:00,insubsistente en la secretaria de salud de bogota alcaldia de petro y ahora echada como la peor ministra por el presidente petro y aun asi es mamerta porque sale a defender sus porquerias esta de psiquiatra,juandegiovanni,juan,unknown,es,insubstantary in the Secretary of Health of Bocoota Mayor de But and now cast as the worst minister by the president but yet it is way because he goes out to defend his why he is of a psychiatrist,-1.0,1.0
2023-05-14 18:33:00+00:00,"mauplata tuimss exacto
a mi no me quieren dar mi cita en cardiologia de la clinica 48 con mil pretextos pero para descontarme puntualmente de mi salario si estan buenos nunca habia requerido el servicio y ahora que lo requiero con cierta urgencia siento que me estan negando las citas",beahzeva,eva beahz,unknown,es,Mulata Timss exactly do not want to give my appointment in Cardiology of Clinics with a thousand pretexts but to promptly discounted my salary if they are good I had never required the service and now that I require it with some urgency,0.2875,0.42500000000000004
2023-05-25 16:38:36+00:00,manuelorizaba rox04453063 chanonaja arouetv tuimss zoerobledo lopezobrador segobmx c un moche tampoco nos hagamos pendejos,decompuesto,fifi de apellido compuesto,unknown,es,MANUELORIZABA CHANONAJA AROUETV TUIMSS ZOEROBLEDO LOPEZOBRADOR SEGOBMX C One night we also don't get assholes,0.0,0.0
2023-01-23 05:53:07+00:00,yoladiazn canirac esa ley se puede combatir facilmente de hecho es el reglamento de la secretaria de saludseria facil tumbarla,pozo_don,abogado del pozo ,unknown,es,YOLADIAZN SANICES That law can be easily fought in fact is the regulation of the Secretary of Health Saberry Easy Turn it,0.43333333333333335,0.8333333333333334
2023-06-27 15:34:29+00:00,"hromol73 tuimss zoerobledo ay ojala
siempre me salen con algo los del imss",_pilimili,pilimili ,republica amorosa de mexico,es,Tuimsss Zoerobledo Ay I hope the IMSS always comes out with something,0.0,0.0
2023-05-22 03:20:49+00:00,rodperezoficial anaro74 pfifiona en 2018 no se puede haber inscrito al imss porque eso es para empleados de empresas privadas seria al issste,aortizl,alex ortiz <<habemus scjn >>,villa rica de la vera tuister,es,PFIFICE RILPERZOFIAL IN HAVE NOT ENROLLED TO IMSS because that is for employees of private companies would be the ISSSTE,0.0,0.375
2023-06-26 03:05:08+00:00,"manana inauguracion en el issste  buenavista 
ninosprincesa en buenavista 
pasen su nombre por md por si quieren asistir para incluirlos en la lista de invitados  para mas rapido acceso  httpstco4bapmb7xct",elnino_terrible,erik rivera,mexico,es,Manana inauguration at the ISSSTE Buenavista Ninosprincesa in Buenavista pass their name because they want to attend to include them in the guest list for faster access,0.0,0.0
2023-06-11 15:26:36+00:00,"marcelasaebl hlgatell esta claro que el gobierno debe regresar un porcentaje  de las cuotas imss que ha cobrado y entregarlas al derechohabiente

o es el costo de endilgarle al imss la cobertura universal imssbienestar sin aportar ni medicinas ni dinero",jantonioorozco,jose antonio (r) ,coahuila,es,Marcelasaebl Hlgatell is clear that the government must return a percentage of the IMSS quotas that it has charged and deliver them to the right holder or is the cost of endorsing the IMSS the universal coverage IMSSSbienestar without contributing or medicines or money,0.1285714285714286,0.3063492063492063
2023-05-03 12:44:53+00:00,xantyxan fabvazquez tuimss si tuviera seguro popular estaria en una clinica privada  tengan pa que aprendan ,maxmartinall,maxmartinall,unknown,es,Xantyxan Fabvazquez Tuness if I had popular insurance would be in a private clinic,0.3,0.6375
2023-06-15 14:50:54+00:00,mariodico50 zoerobledo tuimss sfpmx el ardor el ardor jajajaja httpstcowmtrh80bmn,okguss,gustavo contreras ,unknown,es,Zoerobledo Timsss Sfpmx the burning the ardor hahahaha,0.2,0.5
2023-05-02 02:33:27+00:00,ferleonmex haffelygalarza3 tuimss gracias,israelatilano3,vergonio,en tu corazon ,es,Ferleonmex Timss thanks,0.2,0.2
2023-05-19 00:08:16+00:00,"fcovargasmx lopezobrador estan  al nivel del imssbienestardinamarca 
puro populismo basura
vota por la oposicion y salva a mexico",guiller51125368,guillermo villeda,unknown,es,Fcovargasmx LopezObrador are at the level of the IMSSBienenestardinamarca Pure Botulism Garbage votes for the opposition and saves Mexico,0.21428571428571427,0.5
2023-06-18 16:56:22+00:00,"drguillenvargas buen pretexto para hablar un poco de los problemas del sistema de salud publica 

en mexico existen tres sistemas de salud publica
1 la ssaludmx 
2 el issstemx y 
3 el tuimss 
luego hablamos de la medicina privada",doccontoc,doc con toc,queretaro,es,Drguillenvargas Good pretext to talk a little about the problems of the public health system in Mexico there are three public health systems the SSaludmx the ISSStemx and the Timss then we talk about private medicine,0.1025,0.32166666666666666
2023-06-16 14:17:32+00:00,"joselapiz85 smaciasr lopezobrador hlgatell tuimss bruto ciego y sordomudo

con tal de defender al idolo de barro de su narcopresidente se rasgan las vestiduras alegando falsa empatia con las muertes que su vil idolo de barro provoca

un gramo de madre solovinos croqueteros de la narcosecta de tabasco",cinthya_lorena,cinthya oceguera,"aguascalientes, mexico",es,TATIAR LOPEZOBRADOR HLGATELL TUIMSS Brutous and deaf -mute gross in order to defend the mud idol of his narco -president are torn the garments alleging false empathy with the deaths that his vile mud idol causes a gram of mother Solovinos flirting fluking,-0.20000000000000004,0.3
2023-05-04 18:19:42+00:00,hernangomezb issstemx para que pagarle al gobierno cubano por doctors para que querer buscar nivel dinamarca todo mundo sabe que tu anlo desmantelo programas y hospitales tuimss issstemx dejo sin medicamentos a quien piensas enganar con tu twit no son ls doctors es el gobierno 4tero ,almaguerpardo1,@almaguerpardo,unknown,es,Hernangomezb Issstemx to pay the Cuban government for doctors to want to look,0.0,0.0
2023-06-04 21:35:36+00:00,labikiina bueno pero nada tan grave como brenda trabajando sin derecho al imss,paooolagc,teenagedirtbag,torreon coah,es,Labikiina good but nothing as serious as Brenda working without right to IMSS,0.21746031746031744,0.6007936507936508
2023-06-03 02:45:10+00:00,arranca imss bienestar en quintana roo httpstcorydjau1ovl,el_chamuco,el chamuco,ciudad de mexico,es,Welfare IMSS starts in fifth gold,0.0,0.0
2023-03-01 04:22:11+00:00,"mexicali con la finalidad de presentar las estrategias en materia de salud la secretaria de salud de baja california y el comite para la planeacion y el desarrollo del estado coplade presidieronel evento del programa sectorial 20222027 ante

httpstcovldixzjxkt httpstcoi834dyhllk",bajamultimedios,baja multimedios,unknown,es,Mexican with the purpose of presenting health strategies by the Secretary of Health of Baja California and the Committee for the Planning and Development of the State Complace Presidieronel Sector Program event against HTTPSTCovldixzjxkt,0.0,0.0
2023-06-12 23:24:20+00:00,la gobernadora electa del estado de mexico delfinagomeza se reunio con el titular del imss zoerobledo para afinar la incorporacion del isem al imssbienestar httpstco0e0fesiwxv,ibanezalfredo,alfredo ibanez juarez,unknown,es,The elected governor of the State of Mexico Delfinagomeza met with the head of the IMSS Zoerobledo to refine the incorporation of item into the IMSSBienestar,0.0,0.0
2023-05-02 02:54:18+00:00,soycomunicoiogo en el imss la margarita de puebla,fragoreyar,diego,puebla city,es,I amcomunicoiogo at the IMSS La Margarita de Puebla,0.0,0.0
2023-06-04 02:03:33+00:00,oswaldoriosm issstemx quadratinslp ayi estevas eres puro pajaro nalgon presenta tulo que jue en verda no mms,arenasline,flarenas,centro de la ciudad de mexico,es,OSWALDORIOSM ISSSTEMX Quadratinslp So you're pure bird something presents had to play in truth no MMS,0.21428571428571427,0.5
2023-06-20 20:21:50+00:00,"vehiculo oficial de la clinica 20 de cuernavaca morelos
tuimss avienta a motociclista y se da a la fuga la afectada sube a direccion a reportar el incidente y la unica respuesta que reciben por parte de la clinica es que ellos no pueden hacer nada y que le haga como quiera httpstcokeb0b03gjh",roninphotograp1,ronin photography,unknown,es,Official vehicle of the Cuernavaca Clinic Tuimss models avies a motorcyclist and the affected is taken to the direction to report the incident and the only response they receive from the clinic is that they cannot do anything and that it does as it does as want,0.0,1.0
2023-06-06 14:17:25+00:00,ayudainfonavit tuimss xxibanorte necesitamos apoyo para poder tramitar una pension segun afore imss bloqueo la cuenta imss dice que infonavit por un credito el cual no deberia ser limitante nadie en cesi toluca resuelve,norma67843181,norma,unknown,es,HelpinFonavit Timsss XXIBANORTE We need support to process a pension according to IMSS blocks the IMSS account says that Infonavit for a credit which should not be limiting anyone in almost touch,0.0,0.0
2023-06-18 16:11:36+00:00,jacintacamila neurosurgeonnn lopezobrador adanaugusto segobmx tuimss aencinasr beatrizgmuller no conozco la situacion pero reviso,hans2412,hans salazar ,cdmx,es,Jacintacamila Neurgeonn Lopezobrador Comanougust Segobmx Timsss Encinas Beatrizgmuller I don't know the situation but I reviewed,0.0,0.0
2023-05-21 19:20:21+00:00,araceli03956935 soylibr67953895 edelamadrid podemos voltear al sindicalismo de todas las dependencias de gobierno imss pemex cfe snte issste ya es hora de terminar con eso por eso hay tanta mediocridad demosle la oportunidad a personas preparadas y que los preparadospriveligiados que contribuyan de otra forma,mercaeducologo,omar amione,"cd. obregon, sonora, mexico",es,"Edelamadrid We can turn to the trade unionism of all IMSS government units fight faith against ISSSTE, it is time to end that is why there is so much mediocrity, we give the opportunity to prepared people and that the preparations proven that contribute in another way",-0.2,0.2
2023-05-09 20:54:10+00:00,pokzbo hectorrossete pues eso fue una desciacion grave  debian demandar en el imss separaron al personal de alto riesgo y se fueron mucho tiempo solo buscan pasarse de listos,icazbal,julio icazbalceta,mexico,es,Hectorrossete well because that was a serious deviation should sue at the IMSS separated the high -risk personnel and they only seek to go on ready,0.006666666666666675,0.6766666666666666
2023-06-24 03:15:27+00:00,"carlostomasini totalmente en el issste si vas a clinica tienes que llegar antes de las 6am incluso gente mayor por que no pudiste programar tu enfermedad

y ni hablar de las urgencias",jorge_reza,jorge reza,unknown,es,CarlosTomasini totally in the ISSSTE if you are going to clinic you have to arrive before the older people because you could not program your illness and not to mention the emergency,0.08333333333333333,0.5416666666666666
2023-06-05 23:23:16+00:00,"tuimss por favor solicito de su apoyo para agilizar el numero de folio de traslado de hospital la quebrada a hospital lomas verdes
mi abuelito esta muy grave",kaaremka,kareem,unknown,es,Tuimss please request your support to speed up the transfer number of the hospital hospital to hospital Lomas Verdes my grandfather is very serious,-0.43333333333333335,0.8666666666666667
2023-06-19 08:18:51+00:00,"beatrizgmuller defiende a su marido pero cespedes tiene toda la razon y por que no desearle la muerte a un ser que carga con millones de muertes 
tan solo en su imaginario sistema de salud como el de dinamarca tan solo en el imss ya debe muchas vidas",jaiirmartinezz,una gatita que le gusta el mambo,"tijuana, baja california",es,Beatrizgmuller defends her husband but Céspedes has all the reason and because she does not want death to a being that carries millions of deaths only in her imaginary health system like that of Denmark only in the IMSS already owes many lives,0.16666666666666666,0.8333333333333334
2023-05-08 14:14:40+00:00,el informante invita secretaria de salud a sonorenses a prevenir el dengue  httpstcoz8fjfurrtc vaya al link,jjrazzo,juan jose razzo,san luis rio colorado,es,The informant invites Secretary of Health to Sonoran to prevent dengue goes to the link,0.0,0.0
2023-06-15 18:25:56+00:00,ricardobsalinas tuimss no mame viejo pndjo cuales 8puestos que pagamos si ud no paga ni madres prefiere pagar en abogados anres de pagar los impuestos ahora si hasta cinico se vio,amorobscuro,amorobscuro,"iztacalco, distrito federal",es,Ricardobsalinas Timss No Mame Viejo could which we pay if you do not pay or mothers prefer to pay in lawyers before paying taxes now if even Cinico was seen,0.0,0.0
2023-06-26 21:04:15+00:00,enterate l se incendio una ambulancia del imss sobre el periferico hacia finsa antes de la salida a cuautlancingo httpstco9suhfgt05i,sintesisweb,sintesis puebla,mexico,es,You set up an IMSS ambulance on the peripheral towards fine before the exit to Cuautlancingo,0.4166666666666667,0.5
2023-06-26 18:19:40+00:00,btocontreras gobiernomx lopezobrador ssaludmx issstemx tuimss asi es pero ya tenemos a su defensores que siempre ha estado asi,princessprian,angel del senor ,unknown,es,Btocontreras Government Lopezobrador Ssaludmx Issstemx Tuimsss Thus is but we already have his defenders that he has always been like this,0.0,0.0
2023-06-07 03:40:25+00:00,rosaicela gobiernomx issstemx lopezobrador drpedrozenteno sfpmx arturomedinap si claro asi como lo han hecho con la seguridad,anpat1986,adelvalle,unknown,es,ROSAICELA ISSSTEMX GOVERN,0.0,0.0
2023-04-27 17:25:00+00:00," salud   conoce el hospital general de zona numero 35 del tuimss en cuautlancingo

httpstcolpsjqdxefh",esimagen,agencia es imagen,mexico,es,Health knows the general hospital of zone number of timss in Cuautlancingo httpstcolpsjqdxefh,0.05000000000000002,0.5
2023-04-29 07:17:47+00:00,sdpnoticias geraldineponcem en que clinica del imss habra nacido,apumer90,julian alarcon,unknown,es,SDPNOTICIAS Geraldineponcem in which IMSS clinic will have been born,0.0,0.0
2023-05-13 20:50:56+00:00,gobiernomx tuimss fecal  por cierto en todos indicadores economicos sale como el peor en su sexenio y es el mas bocon el que dice que volveria a hacer lo mismo con razon se ha ganado todo el desprecio de mexico,gerrycarmona84,tuleno,unknown,es,Government Tuimss Fecal by the way in all economic indicators comes as the worst in his selenium and it is the most Bacon who says that he would do the same thing with reason has won all the contempt of Mexico,-0.07500000000000001,0.45625
2023-05-24 06:43:09+00:00,"el curso basico de buen trato pretende que cada uno de las y los trabajadores del imss descubran como mejorar su vida conociendose mejor y desarrollando habilidades para tratarse bien a si mismo y a las demas personas

elimss httpstco98xtctdutr",car_soliman,carlos soliman g,"las lomas, zacapoaxtla, pue",es,The basic course of good treatment pretends that each of the IMSS workers will discover how to improve their life knowing better and developing skills to treat themselves and other people eliminate,0.26875,0.4
2023-02-23 04:28:45+00:00,carmenliliacrv tuimss lopezobrador dravillarreal zoerobledo juanferrer62 gobernador mi mama le entrego personalmente en nuevo laredo documentacion del fraude de seguros de vida institucionales que se hizo durante la admon de fgcabezadevaca  en secretaria de salud mi papa fallecio de covid atendiendo pacientes covid snietocastillo lopezobrador,oerjavier,javier ordonez,"jalisco, mexico",es,CARMENLILIACRV TUIMSS LOPEZOBRADOR DRAVILLARREAL ZOEROBLEDO GOVERNOR My breast I personally deliver to the new side documentation of the institutional life insurance fraud that was made during the Damon of FGCabezadevaca in Secretary of Health My Papa died of food attending patients Snietocastillo food lopezobrador,0.06818181818181818,0.37727272727272726
2023-06-15 19:20:23+00:00,regresamos en julio con la exitosa obra el teatro mata una tragicomedia que hace homenaje a los teatristas locales no se la pueden perder teatro del imss tributeatro teatro saltillo coahuila elteatromata httpstcoqf7cwmr7bw,jumabernal,hammer,"saltillo, coahuila",es,"We return in July with the successful play the theater kills a tragicomedy that tributes the local theaterists, you can not miss the theater of the IMSS Tribute theater Altillo Coagula elTaTromata",0.375,0.475
2023-05-29 01:30:19+00:00,zoerobledo tuimss imssqueretaro csimssqro si hay medicos en el area de urgencias imss zaragoza,ok_ggomez,gabriela gomez,unknown,es,Zoerobledo Timsss IMSSqueretaro CSimsqro If there are doctors in the Emergency Area IMSS Zaragoza,0.0,0.0
2023-06-22 02:02:39+00:00,bluradioco en sucre con el programa sucre escucha en implementacion por iniciativa del gobernador de sucre hector olimpo espinosa ya estamos atendiendo a la poblacion escolar en el programa de salud mental de la secretaria de salud departamental,rafortich1,rodrigo fortich abisambra,unknown,es,Bluradioco in Sucre with the Sucre program listens to implementation at the initiative of the governor of Sucre Hector Olimpo Espinosa we are already attending to the school population in the Mental Health Program of the Department of Departmental Health,-0.1,0.2
2023-05-08 21:25:17+00:00,vivianolala ssyucatan exactamente quien lo necesita me parece que podria darselo el imssbienestar  zoerobledo tuimss un paciente sin seguridad social en yucatan requiere el paxlovid y ya les toca que esa reforma a la ley general de salud sirva para reducir las brechas de acceso,marcelavazquezc,marcela vazquez,cdmx,es,Vivianolala SSyucatan exactly who needs it seems to me that I could give it to the IMSSBienestar Zoerobledo Tuimss A patient without social security in comparate requires the paxlovid and already touches that this reform to the General Health Law serves to reduce the access gaps,0.11111111111111112,0.2722222222222222
2023-06-06 01:38:31+00:00,loganchairo  tu fuente seria de informacion es google acabas de descubrir el internet y el hi5 de seguro cuando lees lo haces en voz alta tu vocabulario no tiene palabras largas y al hablar al final usas la n y la s  la sep te fallo tambien el imss el tema del acido folico ,ferranrober,roberferran,"villahermosa, tabasco",es,"Loganchairo Your serious source of information is Google you just discovered the internet and the insurance when you read it, your vocabulary does not have long words and when speaking at the end you use the n and the so the SEP also failed the IMSS. phallic acid",-0.29444444444444445,0.45555555555555555
2023-06-19 15:49:07+00:00,tuimss zoerobledo buenos dias les agradezco me apoyen con mesalazina no ya en imss umf 2 de hermosillo desde hace dos meses es antinflamatorio para el colon hay un excelente trabajo de medicos y personalpero no hay mesalazina que el proveedor no la entrega,cordo_rivera,roberto rivera cordo,unknown,es,Tuimsss Zoerobledo Good morning I thank you with mesalazine no longer in IMSS UM of Hermosillo for two months it is anti -inflammatory for the colon there is an excellent work of doctors and personal but there is no mesalazine that the supplier does not delivery the delivery,0.5666666666666667,0.6333333333333334
2023-05-07 00:29:11+00:00,gcesarman la atencion de alta especialidad del imss bienestar sera otorgada en los institutos nacionales de salud y hospitales regionales de alta especialidad igual que hasta ahora que proveen atencion de tercer nivel para personas sin derechohabiencia,doctormosqueda,juan luis mosqueda,unknown,es,They disarm the high specialty care of the IMSS Welfare will be granted in the National Health Institutes and High Specialty Regional Hospitals as well as that they provide third level care for people without right,0.1514285714285714,0.4039285714285714
2023-05-02 16:20:04+00:00,"brigadaservicios

exitosa resulto la jornada en la cual la poblacion migrante residente en piedecuesta se beneficio de una gran cantidad de servicios que se les brindaron la secretaria de salud y entidades aliadas 

asi construimos piedecuesta
unaciudadparalagente httpstcoz2igk9nhdn",alcpiedecuesta,alcaldia de piedecuesta,santander,es,Successful brigades resulted in the day in which the emigrant population resident in Piedecuesta,0.75,0.95
2023-05-07 20:13:14+00:00,"que usted fuera un transformador  un revolucionario y tratara poco a poco de cambiar al isssgobsv  pero al igual que los directores del tuimss  y isssgobsv  parral soli ven que suceden las cosas pero no hacen nada
solo cobran su sueldazo su fracaso",izqlatammarx,laoshi no like lee y reflexiona.,"montes prianistas, chihuahua",es,That you were a revolutionary transformer and gradually try to change the ISSGOBSV but like the directors of Tims and Isssgobsv Parra they only see that things happen but they do nothing just charge their salary their salary,0.0,1.0
2023-06-22 13:38:08+00:00," tamaulipas  alrededor de cinco mil trabajadores eventuales de la secretariadesalud quedaran fuera del programa de basificacion para empleados sanitarios del imssbienestar
httpstco6bv36e2s2f",elmananarey,el manana de reynosa,"reynosa, tamaulipas; mexico",es,Tamaulipas around five thousand eventual workers of the Secretariadesalud will be left out of the basification program for health employees of the IMSSBienestar,0.0,0.0
2023-06-09 04:33:17+00:00,jalisco no esta afiliado al imss bienestar  no culpen al presidente d httpstcoss4ktqojmc a traves de youtube,aprendeconpepe,aprendiendo con pepe,unknown,es,Marisco is not affiliated with the IMSS welfare do not blame President D through YouTube,0.0,0.0
